LABEL_STAGE,MQ3_PCT,MQ5_PCT,MQ135_PCT,Temp_C_PCT,Hum_PCT_PCT,hue,saturation,value,contrast,homogeneity,energy,correlation,hist_r_0,hist_r_1,hist_r_2,hist_r_3,hist_r_4,hist_r_5,hist_r_6,hist_r_7,hist_r_8,hist_r_9,hist_r_10,hist_r_11,hist_r_12,hist_r_13,hist_r_14,hist_r_15,hist_r_16,hist_r_17,hist_r_18,hist_r_19,hist_r_20,hist_r_21,hist_r_22,hist_r_23,hist_r_24,hist_r_25,hist_r_26,hist_r_27,hist_r_28,hist_r_29,hist_r_30,hist_r_31,hist_g_0,hist_g_1,hist_g_2,hist_g_3,hist_g_4,hist_g_5,hist_g_6,hist_g_7,hist_g_8,hist_g_9,hist_g_10,hist_g_11,hist_g_12,hist_g_13,hist_g_14,hist_g_15,hist_g_16,hist_g_17,hist_g_18,hist_g_19,hist_g_20,hist_g_21,hist_g_22,hist_g_23,hist_g_24,hist_g_25,hist_g_26,hist_g_27,hist_g_28,hist_g_29,hist_g_30,hist_g_31,hist_b_0,hist_b_1,hist_b_2,hist_b_3,hist_b_4,hist_b_5,hist_b_6,hist_b_7,hist_b_8,hist_b_9,hist_b_10,hist_b_11,hist_b_12,hist_b_13,hist_b_14,hist_b_15,hist_b_16,hist_b_17,hist_b_18,hist_b_19,hist_b_20,hist_b_21,hist_b_22,hist_b_23,hist_b_24,hist_b_25,hist_b_26,hist_b_27,hist_b_28,hist_b_29,hist_b_30,hist_b_31
spoiled_day6,-0.526969923,-0.332768635,-0.16885231,-0.092915215,-0.075930144,48.6297,18.2631,189.1711,4.1419,0.7073,0.0841,0.9987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662.0,1497.0,1823.0,1976.0,2546.0,1838.0,1936.0,1809.0,1921.0,2161.0,8846.0,9332.0,5019.0,1532.0,4292.0,11268.0,5294.0,1729.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571.0,1651.0,2005.0,2487.0,2186.0,2154.0,1981.0,1701.0,1616.0,1849.0,1801.0,6697.0,8582.0,3449.0,2875.0,1884.0,6092.0,8215.0,4468.0,2558.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1416.0,3412.0,3994.0,3521.0,2858.0,2169.0,939.0,606.0,448.0,374.0,1047.0,6855.0,8395.0,4069.0,2019.0,2505.0,8445.0,7220.0,3678.0,1497.0,48.0
spoiled_day6,1.501367139,1.827202323,1.223420928,0.736353078,0.516324981,49.2168,9.1165,157.6287,2.6465,0.7999,0.0893,0.9993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1330.0,10366.0,3995.0,855.0,489.0,469.0,566.0,1037.0,2857.0,7826.0,5471.0,5451.0,1918.0,4791.0,10668.0,7299.0,142.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.0,6791.0,7298.0,1525.0,524.0,475.0,432.0,648.0,1192.0,2579.0,7689.0,4948.0,5334.0,1816.0,3707.0,6785.0,7426.0,4969.0,716.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1209.0,9855.0,4331.0,976.0,514.0,456.0,488.0,793.0,1518.0,3004.0,7350.0,5120.0,4887.0,2137.0,5037.0,7652.0,7236.0,2971.0,1.0,0.0,0.0,1.0,0.0
spoiled_day6,-1.287596321,-1.567037754,-0.839206091,-0.527293844,-0.288534548,50.3447,16.9607,160.5108,6.851,0.7532,0.0923,0.9978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,2204.0,3760.0,2805.0,2186.0,2002.0,1701.0,1577.0,1592.0,1591.0,11478.0,6837.0,3761.0,2132.0,9067.0,8232.0,3488.0,925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1522.0,3246.0,3567.0,2749.0,2203.0,1889.0,1738.0,1239.0,1254.0,1329.0,9739.0,5734.0,3338.0,2640.0,3908.0,8137.0,6818.0,2965.0,1520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,3384.0,4255.0,5212.0,3316.0,2109.0,824.0,395.0,399.0,392.0,893.0,10257.0,5476.0,3644.0,2268.0,5372.0,9311.0,4611.0,2749.0,584.0,0.0,0.0,0.0,0.0
spoiled_day6,0.740740741,0.592933204,0.243673094,0.104529617,0.030372058,49.2425,8.3826,183.3659,3.1324,0.7888,0.0863,0.9993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.0,7063.0,6955.0,1572.0,611.0,418.0,420.0,534.0,969.0,2436.0,4930.0,7339.0,5486.0,2210.0,2137.0,6983.0,9603.0,5329.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,4637.0,8437.0,2537.0,761.0,422.0,444.0,398.0,604.0,1122.0,2184.0,4866.0,6744.0,3725.0,3971.0,1962.0,5269.0,6093.0,6111.0,4384.0,693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,6420.0,7964.0,1364.0,577.0,429.0,420.0,473.0,746.0,1443.0,2427.0,6631.0,5051.0,4429.0,2744.0,2555.0,6137.0,7688.0,5232.0,2529.0,2.0
spoiled_day6,-0.27342779,-0.024201355,-0.478246363,-0.171893148,-0.106302202,45.2562,18.075,135.7071,2.9538,0.7332,0.083,0.9985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722.0,2926.0,3224.0,2598.0,2495.0,1922.0,2053.0,4623.0,10071.0,7918.0,5063.0,9974.0,9054.0,2893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,826.0,3160.0,3497.0,2547.0,2097.0,1751.0,1549.0,1371.0,4368.0,8930.0,6909.0,5397.0,6086.0,8305.0,5962.0,2370.0,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,3322.0,5255.0,2959.0,1496.0,1452.0,1285.0,992.0,1357.0,5444.0,7933.0,6633.0,5507.0,6975.0,8188.0,5595.0,1023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spoiled_day6,1.247825006,1.210067764,0.759329848,0.459930314,0.318906606,51.0213,25.5156,161.505,3.0641,0.7361,0.0934,0.9986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.0,2941.0,1691.0,1289.0,1350.0,1725.0,2331.0,2515.0,4877.0,14316.0,5578.0,2748.0,9584.0,9879.0,3780.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.0,2864.0,1698.0,1490.0,1316.0,1595.0,2118.0,2828.0,2408.0,4161.0,12485.0,4477.0,3659.0,2345.0,7901.0,8051.0,4277.0,882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,3092.0,3711.0,3684.0,3317.0,2961.0,2275.0,2004.0,1156.0,471.0,2491.0,11268.0,3594.0,2266.0,3084.0,9554.0,7617.0,2625.0,184.0,0.0,0.0,0.0,0.0,0.0
spoiled_day6,-1.034054188,-0.949903195,-0.581377714,-0.329849013,-0.227790433,49.2168,9.1165,157.6287,2.6465,0.7999,0.0893,0.9993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1330.0,10366.0,3995.0,855.0,489.0,469.0,566.0,1037.0,2857.0,7826.0,5471.0,5451.0,1918.0,4791.0,10668.0,7299.0,142.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.0,6791.0,7298.0,1525.0,524.0,475.0,432.0,648.0,1192.0,2579.0,7689.0,4948.0,5334.0,1816.0,3707.0,6785.0,7426.0,4969.0,716.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1209.0,9855.0,4331.0,976.0,514.0,456.0,488.0,793.0,1518.0,3004.0,7350.0,5120.0,4887.0,2137.0,5037.0,7652.0,7236.0,2971.0,1.0,0.0,0.0,1.0,0.0
spoiled_day6,-0.019885657,-0.024201355,-0.117286634,-0.053426249,-0.075930144,51.0387,23.9848,187.6415,3.7404,0.7208,0.0909,0.9986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,1922.0,2244.0,1259.0,1241.0,1279.0,1631.0,2145.0,2368.0,3362.0,14046.0,5851.0,3194.0,3445.0,10933.0,7825.0,2405.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.0,2546.0,1923.0,1384.0,1251.0,1288.0,1552.0,2047.0,2503.0,2267.0,3196.0,11754.0,5025.0,3990.0,1643.0,3981.0,8624.0,6672.0,2747.0,669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,2160.0,3630.0,3308.0,3050.0,3001.0,2540.0,1934.0,1787.0,926.0,427.0,1392.0,11007.0,3828.0,2964.0,1422.0,5449.0,10022.0,4343.0,2204.0,63.0,0.0
spoiled_day6,-0.611483967,-0.641335915,-0.375115012,-0.211382114,-0.151860289,46.052,16.0204,164.1146,8.7267,0.645,0.0671,0.9971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,3207.0,4120.0,2362.0,1960.0,1622.0,1484.0,1569.0,2219.0,4864.0,11068.0,8376.0,8005.0,1624.0,1471.0,4198.0,4655.0,2624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2517.0,3875.0,3183.0,2047.0,1648.0,1440.0,1426.0,1493.0,2116.0,4883.0,10541.0,5629.0,5271.0,5663.0,1050.0,1526.0,4171.0,4048.0,2937.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,292.0,3786.0,5583.0,3222.0,2367.0,2063.0,1889.0,1152.0,1282.0,1054.0,3750.0,9732.0,5305.0,7108.0,3776.0,815.0,2202.0,4282.0,4828.0,1045.0,0.0,0.0,0.0
spoiled_day6,0.571712652,0.592933204,0.346804445,0.222996516,0.13667426,46.4245,15.0775,162.752,3.4857,0.7192,0.0782,0.9988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,620.0,3954.0,3447.0,2101.0,1541.0,1320.0,1603.0,2330.0,3871.0,7066.0,8913.0,4905.0,1761.0,5564.0,9022.0,7154.0,361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,2810.0,4477.0,2460.0,1753.0,1397.0,1640.0,1889.0,2015.0,3576.0,6577.0,5995.0,5645.0,2164.0,2368.0,6632.0,7483.0,5147.0,1342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,695.0,5177.0,4975.0,3027.0,1851.0,1034.0,1006.0,1018.0,1506.0,3064.0,6774.0,5527.0,5219.0,2008.0,3524.0,7790.0,7659.0,3398.0,280.0,0.0,0.0,0.0,0.0
spoiled_day6,-0.357941834,-0.332768635,-0.16885231,-0.092915215,-0.075930144,47.4495,17.2874,188.7243,4.4409,0.7027,0.0779,0.9988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,2026.0,2598.0,4294.0,2182.0,1548.0,1489.0,1801.0,1951.0,1817.0,4749.0,9985.0,6258.0,1425.0,1447.0,7933.0,9463.0,3771.0,536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,1987.0,3234.0,4146.0,2060.0,1605.0,1516.0,1865.0,1861.0,1409.0,1653.0,4278.0,8172.0,4664.0,3009.0,1038.0,2675.0,8490.0,6987.0,3109.0,1588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1156.0,3312.0,5022.0,4526.0,2776.0,2130.0,1159.0,832.0,633.0,567.0,726.0,3994.0,7746.0,4751.0,2519.0,1214.0,4365.0,9109.0,5629.0,2883.0,472.0
spoiled_day6,1.33233905,1.518635044,0.96559255,0.538908246,0.425208808,46.052,16.0204,164.1146,8.7267,0.645,0.0671,0.9971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,3207.0,4120.0,2362.0,1960.0,1622.0,1484.0,1569.0,2219.0,4864.0,11068.0,8376.0,8005.0,1624.0,1471.0,4198.0,4655.0,2624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2517.0,3875.0,3183.0,2047.0,1648.0,1440.0,1426.0,1493.0,2116.0,4883.0,10541.0,5629.0,5271.0,5663.0,1050.0,1526.0,4171.0,4048.0,2937.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,292.0,3786.0,5583.0,3222.0,2367.0,2063.0,1889.0,1152.0,1282.0,1054.0,3750.0,9732.0,5305.0,7108.0,3776.0,815.0,2202.0,4282.0,4828.0,1045.0,0.0,0.0,0.0
spoiled_day6,-1.118568233,-1.258470474,-0.632943389,-0.448315912,-0.242976462,50.9808,25.5152,161.5161,9.2224,0.7144,0.0976,0.9958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.0,2942.0,1699.0,1288.0,1344.0,1737.0,2330.0,2510.0,4877.0,14271.0,5625.0,2732.0,9584.0,9884.0,3788.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972.0,2880.0,1688.0,1491.0,1323.0,1595.0,2120.0,2826.0,2405.0,4158.0,12483.0,4477.0,3630.0,2369.0,7899.0,8045.0,4276.0,899.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,3114.0,3700.0,3675.0,3330.0,2956.0,2268.0,2015.0,1152.0,461.0,2487.0,11285.0,3579.0,2265.0,3088.0,9534.0,7639.0,2637.0,174.0,0.0,0.0,0.0,0.0,0.0
spoiled_day6,0.233656475,0.284365924,0.037410392,0.025551684,0.015186029,50.1579,20.1154,158.9378,3.4185,0.7195,0.0823,0.9985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2023.0,2897.0,2699.0,2209.0,1903.0,1939.0,3579.0,7788.0,10838.0,5371.0,1908.0,5916.0,10549.0,5517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1786.0,3728.0,2967.0,2222.0,1882.0,2306.0,2494.0,3155.0,6026.0,8274.0,4185.0,3155.0,2652.0,6766.0,7756.0,5359.0,797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,726.0,5197.0,6135.0,3846.0,1419.0,714.0,597.0,1028.0,2722.0,5403.0,8207.0,4746.0,1854.0,3831.0,7390.0,8445.0,3264.0,0.0,0.0,0.0,0.0,0.0,0.0
spoiled_day6,-0.8650261,-0.949903195,-0.426680687,-0.211382114,-0.182232346,45.208,16.4349,161.916,8.068,0.7258,0.0842,0.9967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,2044.0,2990.0,2650.0,2210.0,2213.0,1752.0,1862.0,3860.0,8935.0,8080.0,4897.0,5670.0,9640.0,7122.0,1459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.0,2569.0,3155.0,2668.0,2033.0,1814.0,1562.0,1408.0,1224.0,3610.0,8470.0,5363.0,6334.0,4254.0,6462.0,7082.0,5265.0,1689.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,2364.0,4595.0,3712.0,1649.0,1303.0,1270.0,1130.0,859.0,1256.0,4373.0,7417.0,5985.0,5344.0,4647.0,7598.0,6657.0,4465.0,864.0,0.0,0.0,0.0,0.0,0.0
spoiled_day6,1.163310962,1.210067764,0.553067147,0.380952381,0.288534548,51.7969,22.7589,164.063,9.927,0.7353,0.094,0.993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,1066.0,1061.0,1025.0,1083.0,1217.0,1738.0,2040.0,6696.0,15557.0,13485.0,5305.0,3502.0,4419.0,5925.0,1336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,1776.0,1331.0,1171.0,1253.0,1272.0,1897.0,2556.0,7290.0,12985.0,9990.0,6973.0,2358.0,2590.0,4132.0,5590.0,2213.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,1405.0,2901.0,2482.0,4187.0,4745.0,2356.0,1417.0,788.0,6081.0,9207.0,9576.0,4928.0,1237.0,2746.0,5904.0,4253.0,1258.0,0.0,0.0,0.0,0.0,0.0
spoiled_day6,-0.526969923,-0.332768635,-0.271983661,-0.25087108,-0.121488231,51.8006,22.7654,164.0499,5.4246,0.7049,0.0878,0.9961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,1057.0,1065.0,1028.0,1089.0,1214.0,1727.0,2057.0,6676.0,15524.0,13522.0,5316.0,3505.0,4420.0,5922.0,1332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,1777.0,1333.0,1171.0,1251.0,1276.0,1884.0,2575.0,7283.0,13001.0,9969.0,7009.0,2335.0,2581.0,4147.0,5581.0,2207.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,1400.0,2901.0,2482.0,4199.0,4728.0,2368.0,1414.0,791.0,6101.0,9186.0,9536.0,4976.0,1245.0,2739.0,5896.0,4259.0,1251.0,0.0,0.0,0.0,0.0,0.0
spoiled_day6,1.33233905,1.518635044,0.862461199,0.49941928,0.364464692,50.1579,20.1154,158.9378,3.4185,0.7195,0.0823,0.9985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2023.0,2897.0,2699.0,2209.0,1903.0,1939.0,3579.0,7788.0,10838.0,5371.0,1908.0,5916.0,10549.0,5517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1786.0,3728.0,2967.0,2222.0,1882.0,2306.0,2494.0,3155.0,6026.0,8274.0,4185.0,3155.0,2652.0,6766.0,7756.0,5359.0,797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,726.0,5197.0,6135.0,3846.0,1419.0,714.0,597.0,1028.0,2722.0,5403.0,8207.0,4746.0,1854.0,3831.0,7390.0,8445.0,3264.0,0.0,0.0,0.0,0.0,0.0,0.0
spoiled_day6,-0.949540144,-0.949903195,-0.529812038,-0.329849013,-0.227790433,49.2168,9.1165,157.6287,2.6465,0.7999,0.0893,0.9993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1330.0,10366.0,3995.0,855.0,489.0,469.0,566.0,1037.0,2857.0,7826.0,5471.0,5451.0,1918.0,4791.0,10668.0,7299.0,142.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.0,6791.0,7298.0,1525.0,524.0,475.0,432.0,648.0,1192.0,2579.0,7689.0,4948.0,5334.0,1816.0,3707.0,6785.0,7426.0,4969.0,716.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1209.0,9855.0,4331.0,976.0,514.0,456.0,488.0,793.0,1518.0,3004.0,7350.0,5120.0,4887.0,2137.0,5037.0,7652.0,7236.0,2971.0,1.0,0.0,0.0,1.0,0.0
spoiled_day6,0.31817052,0.284365924,0.088976067,0.025551684,0.015186029,51.0213,25.5156,161.505,3.0641,0.7361,0.0934,0.9986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.0,2941.0,1691.0,1289.0,1350.0,1725.0,2331.0,2515.0,4877.0,14316.0,5578.0,2748.0,9584.0,9879.0,3780.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.0,2864.0,1698.0,1490.0,1316.0,1595.0,2118.0,2828.0,2408.0,4161.0,12485.0,4477.0,3659.0,2345.0,7901.0,8051.0,4277.0,882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,3092.0,3711.0,3684.0,3317.0,2961.0,2275.0,2004.0,1156.0,471.0,2491.0,11268.0,3594.0,2266.0,3084.0,9554.0,7617.0,2625.0,184.0,0.0,0.0,0.0,0.0,0.0
spoiled_day6,19.92542878,19.10696999,28.03757217,7.409988386,5.542900532,49.3286,15.9432,159.1554,9.8436,0.7187,0.0841,0.9965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,577.0,4198.0,3534.0,2132.0,1540.0,1435.0,1869.0,2878.0,4622.0,10123.0,6717.0,3038.0,2863.0,8338.0,9582.0,2084.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,3976.0,3795.0,2423.0,1614.0,1533.0,1861.0,1733.0,2573.0,4374.0,8969.0,4250.0,4555.0,1603.0,5037.0,7403.0,7121.0,2291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1235.0,6176.0,4551.0,2862.0,1428.0,989.0,930.0,1155.0,1995.0,4300.0,8216.0,4436.0,4012.0,2110.0,6320.0,7923.0,6217.0,637.0,0.0,0.0,0.0,0.0,0.0
spoiled_day6,20.34799901,19.41553727,28.45009757,7.607433217,5.664388762,50.1581,20.1098,158.9448,9.7708,0.72,0.0874,0.9958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.0,2023.0,2916.0,2681.0,2210.0,1900.0,1939.0,3585.0,7810.0,10791.0,5378.0,1909.0,5933.0,10516.0,5544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1788.0,3728.0,2970.0,2220.0,1878.0,2319.0,2476.0,3163.0,6043.0,8268.0,4146.0,3176.0,2670.0,6783.0,7736.0,5346.0,799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,728.0,5204.0,6134.0,3842.0,1417.0,716.0,596.0,1030.0,2715.0,5428.0,8187.0,4727.0,1864.0,3833.0,7362.0,8469.0,3272.0,0.0,0.0,0.0,0.0,0.0,0.0
spoiled_day6,18.9957743,18.18126815,27.62504676,7.331010453,5.466970387,50.3391,15.9275,186.5621,4.9243,0.707,0.0825,0.9987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,974.0,4080.0,2456.0,2316.0,2017.0,1673.0,1489.0,1448.0,1482.0,1208.0,8248.0,9032.0,4304.0,1993.0,3398.0,10915.0,5039.0,2757.0,661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661.0,3223.0,2830.0,3133.0,2154.0,1961.0,1683.0,1454.0,1111.0,1162.0,1026.0,6365.0,7805.0,3527.0,3088.0,1938.0,5762.0,7096.0,5546.0,2542.0,1469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,2202.0,3989.0,4808.0,3716.0,2490.0,1484.0,561.0,342.0,368.0,346.0,470.0,7142.0,7970.0,2911.0,2903.0,2459.0,7821.0,7326.0,3370.0,2247.0,568.0
spoiled_day6,20.85508327,20.34123911,28.91418865,7.844367015,5.83143508,48.534,19.4858,162.8868,6.4866,0.7311,0.0931,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1130.0,1823.0,2064.0,2653.0,2189.0,2127.0,1990.0,2078.0,2538.0,12081.0,8042.0,3370.0,2802.0,10050.0,7403.0,3121.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,867.0,2074.0,2331.0,2722.0,2275.0,2271.0,1948.0,1777.0,1981.0,2097.0,9988.0,6268.0,3859.0,2008.0,4044.0,9082.0,6305.0,2902.0,737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,2237.0,3838.0,4316.0,3681.0,2590.0,1400.0,747.0,493.0,420.0,1317.0,10078.0,6135.0,3810.0,1987.0,5776.0,10127.0,4471.0,2010.0,49.0,0.0,0.0,0.0,0.0
spoiled_day6,19.41834452,18.79840271,27.47034974,7.212543554,5.406226272,50.1196,20.319,133.1781,8.0451,0.6659,0.0807,0.9953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723.0,3705.0,2615.0,1859.0,2011.0,1970.0,2853.0,5530.0,15621.0,10891.0,4157.0,3396.0,7433.0,2767.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,3082.0,3264.0,2067.0,1969.0,1922.0,1822.0,2383.0,5235.0,12310.0,10362.0,4941.0,3043.0,3631.0,6198.0,2735.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1237.0,5729.0,3762.0,3088.0,2474.0,1836.0,1375.0,963.0,3958.0,12098.0,9957.0,4349.0,2790.0,4521.0,5843.0,1525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spoiled_day6,19.84091474,19.10696999,28.14070352,7.449477352,5.573272589,48.6297,18.2631,189.1711,4.1419,0.7073,0.0841,0.9987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662.0,1497.0,1823.0,1976.0,2546.0,1838.0,1936.0,1809.0,1921.0,2161.0,8846.0,9332.0,5019.0,1532.0,4292.0,11268.0,5294.0,1729.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571.0,1651.0,2005.0,2487.0,2186.0,2154.0,1981.0,1701.0,1616.0,1849.0,1801.0,6697.0,8582.0,3449.0,2875.0,1884.0,6092.0,8215.0,4468.0,2558.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1416.0,3412.0,3994.0,3521.0,2858.0,2169.0,939.0,606.0,448.0,374.0,1047.0,6855.0,8395.0,4069.0,2019.0,2505.0,8445.0,7220.0,3678.0,1497.0,48.0
